id,customer_id,product_id,activation_date,termination_date,status,distribution
3308,7440,4,2019-11-07,2020-04-06,inactive,web
3309,4322,10,2014-02-16,2014-11-08,inactive,web
3310,4322,12,2014-04-04,2014-08-12,inactive,phyzical
3311,4322,18,2014-01-10,2014-12-04,inactive,web
3312,4104,1,2020-01-07,2020-07-25,inactive,web
3313,4104,2,2020-01-26,2020-03-02,inactive,phyzical
3314,1443,5,2019-09-16,----------,active,phyzical
3315,1443,14,2022-08-21,----------,active,phyzical
3316,1443,15,2022-09-22,----------,active,phyzical
3317,5509,10,2019-09-22,2021-01-09,inactive,phyzical
3318,5509,10,2018-08-12,2020-03-15,inactive,web
3319,5509,12,2019-03-07,2019-03-24,inactive,web
3320,2120,10,2012-06-14,2013-12-28,inactive,phyzical
3321,2120,19,2015-12-29,2019-12-27,inactive,web
3322,2120,20,2018-09-10,2018-12-27,inactive,web
3323,9344,17,2017-08-04,2019-12-25,inactive,web
3324,3372,1,2018-08-19,----------,active,phyzical
3325,3372,2,2018-10-17,2021-03-23,inactive,web
3326,5166,10,2020-04-03,----------,active,phyzical
3327,5166,13,2020-05-11,2021-07-27,inactive,web
3328,4697,5,1999-02-22,1999-10-04,inactive,web
3329,4697,7,1999-02-17,1999-03-31,inactive,web
3330,9361,19,2011-01-07,2012-05-18,inactive,phyzical
3331,9361,10,2013-01-05,2013-06-13,inactive,phyzical
3332,9361,11,2013-03-13,2013-06-09,inactive,phyzical
3333,9843,14,2018-12-29,2020-05-24,inactive,phyzical
3334,9843,15,2018-12-29,2020-04-29,inactive,phyzical
3335,4257,5,2010-03-27,2014-04-24,inactive,web
3336,4257,7,2011-02-28,2012-01-12,inactive,web
3337,4257,14,2018-06-28,----------,active,phyzical
3338,4257,15,2021-09-02,----------,active,web
3339,7132,19,2022-05-21,----------,active,web
3340,7445,17,2020-08-04,2021-12-21,inactive,web
3341,7445,5,2018-09-13,2021-09-12,inactive,phyzical
3342,5886,18,2005-01-25,2007-09-21,inactive,web
3343,5886,5,2012-03-02,2016-08-26,inactive,web
3344,5886,6,2013-08-01,2015-11-03,inactive,phyzical
3345,1504,4,2021-07-03,2021-10-28,inactive,phyzical
3346,1504,5,2013-05-02,2017-03-19,inactive,web
3347,1504,7,2014-01-16,2014-04-01,inactive,web
3348,1273,10,2020-01-09,2021-01-11,inactive,phyzical
3349,1273,12,2021-01-07,2021-01-10,inactive,web
3350,4526,10,2022-02-02,----------,active,phyzical
3351,4526,11,2022-03-14,----------,active,web
3352,8435,16,2013-11-23,2014-05-24,inactive,phyzical
3353,4639,14,2022-09-15,----------,active,web
3354,4639,15,2022-09-24,----------,active,web
3355,4639,8,2021-06-26,2021-06-27,inactive,phyzical
3356,2448,19,2014-02-04,2018-12-28,inactive,phyzical
3357,2448,20,2014-06-20,2014-08-06,inactive,phyzical
3358,2448,14,2008-04-27,2010-06-24,inactive,web
3359,2448,15,2009-05-30,2010-06-18,inactive,phyzical
3360,5858,9,2017-09-01,2020-09-30,inactive,web
3361,5101,10,2020-04-24,----------,active,web
3362,5101,5,2018-08-12,2018-10-19,inactive,web
3363,5101,7,2018-08-24,2018-08-29,inactive,web
3364,9714,14,2019-06-17,----------,active,phyzical
3365,9714,10,2020-07-07,2020-09-27,inactive,web
3366,9714,13,2020-07-22,2020-08-19,inactive,phyzical
3367,2844,18,2019-02-24,2020-06-16,inactive,web
3368,5006,3,2019-09-18,----------,active,phyzical
3369,5006,9,2018-08-23,2021-04-25,inactive,phyzical
3370,6057,18,2017-06-01,2020-11-25,inactive,web
3371,9262,1,2010-12-20,2011-03-05,inactive,phyzical
3372,9262,14,2021-07-18,----------,active,web
3373,1855,14,2020-11-03,2021-04-14,inactive,web
3374,1855,19,2005-09-22,2008-11-25,inactive,web
3375,1855,20,2007-06-15,2007-11-19,inactive,web
3376,5767,14,2015-04-15,2019-11-22,inactive,web
3377,5767,15,2019-01-11,2019-10-29,inactive,web
3378,5767,18,2013-06-02,2017-05-28,inactive,phyzical
3379,4201,10,2016-12-04,2017-11-07,inactive,web
3380,4201,11,2016-12-18,2017-02-27,inactive,web
3381,3278,5,2002-02-10,2005-07-25,inactive,web
3382,3278,6,2002-06-18,2004-12-28,inactive,web
3383,3278,10,2011-06-12,2011-07-06,inactive,phyzical
3384,3278,11,2011-07-04,2011-07-06,inactive,web
3385,8779,19,2021-10-17,2021-11-16,inactive,web
3386,8779,20,2021-10-21,2021-10-21,inactive,web
3387,2911,5,2011-05-04,2011-07-07,inactive,web
3388,2911,6,2011-05-17,2011-05-26,inactive,phyzical
3389,9698,1,2021-04-24,2021-05-16,inactive,web
3390,9698,10,2016-05-20,2016-10-19,inactive,web
3391,9698,11,2016-09-01,2016-09-06,inactive,phyzical
3392,439,10,2003-01-01,2003-01-01,inactive,phyzical
3393,439,12,2003-01-01,2003-01-01,inactive,web
3394,8046,18,2021-02-01,----------,active,phyzical
3395,653,4,2022-10-31,----------,active,web
3396,653,14,2020-12-24,2020-12-29,inactive,web
3397,653,15,2020-12-25,2020-12-26,inactive,web
3398,2212,10,2018-08-19,2018-08-25,inactive,web
3399,2212,12,2018-08-25,2018-08-25,inactive,web
3400,2212,19,2021-03-12,----------,active,web
3401,380,14,2018-10-02,----------,active,phyzical
3402,380,15,2019-02-07,2020-04-27,inactive,web
3403,380,1,2017-11-12,2019-07-27,inactive,phyzical
3404,3036,18,2022-12-28,----------,active,web
3405,7019,14,2017-10-20,2021-11-29,inactive,web
3406,7019,15,2021-09-30,2021-10-28,inactive,web
3407,4326,10,2019-11-26,2020-02-11,inactive,web
3408,4326,13,2019-12-20,2019-12-28,inactive,phyzical
3409,4326,5,2016-09-02,2016-09-04,inactive,web
3410,4326,7,2016-09-04,2016-09-04,inactive,phyzical
3411,5828,19,2016-09-06,2019-05-12,inactive,web
3412,8722,14,2021-06-30,2021-11-08,inactive,web
3413,8722,19,2021-10-27,----------,active,phyzical
3414,9014,5,2017-09-29,2020-02-19,inactive,web
3415,9014,6,2019-01-31,2019-04-03,inactive,web
3416,9014,10,2015-07-26,2016-03-17,inactive,web
3417,9014,12,2016-01-15,2016-03-06,inactive,web
3418,5369,10,2022-06-28,----------,active,web
3419,5369,13,2022-10-27,----------,active,web
3420,5369,14,2022-09-08,----------,active,web
3421,5369,15,2022-09-12,----------,active,web
3422,1221,14,2022-04-18,----------,active,phyzical
3423,1289,17,2018-02-10,2021-09-12,inactive,web
3424,1289,5,2021-06-12,----------,active,phyzical
3425,746,1,2017-05-08,2017-05-17,inactive,web
3426,746,10,2017-03-02,2017-04-16,inactive,phyzical
3427,746,12,2017-03-21,2017-03-22,inactive,web
3428,1682,16,2022-02-24,----------,active,web
3429,1682,9,2022-05-04,----------,active,web
3430,4032,5,2022-06-05,----------,active,phyzical
3431,4032,7,2022-06-11,----------,active,web
3432,6478,1,2014-11-11,2015-07-18,inactive,phyzical
3433,6478,8,2017-09-01,2017-09-19,inactive,web
3434,906,17,2011-04-08,2015-10-25,inactive,phyzical
3435,7388,14,2022-11-15,----------,active,web
3436,2136,10,2010-01-19,2010-12-23,inactive,web
3437,2924,19,2002-07-31,2002-09-10,inactive,web
3438,2924,20,2002-09-01,2002-09-02,inactive,web
3439,2924,10,2019-01-15,2019-09-08,inactive,web
3440,2924,12,2019-06-24,2019-09-03,inactive,phyzical
3441,1566,10,2020-08-31,2020-08-31,inactive,web
3442,1566,12,2020-08-31,2020-08-31,inactive,web
3443,4292,1,2006-03-15,2007-04-23,inactive,web
3444,4292,2,2006-11-03,2007-04-15,inactive,phyzical
3445,8308,10,2021-08-12,----------,active,web
3446,8308,12,2022-04-26,----------,active,web
3447,9850,16,2004-09-25,2006-03-02,inactive,web
3448,9850,10,2005-09-05,2006-12-22,inactive,web
3449,9850,11,2006-08-03,2006-09-24,inactive,phyzical
3450,3003,1,2019-08-09,2019-11-28,inactive,phyzical
3451,3003,2,2019-08-28,2019-11-26,inactive,phyzical
3452,3003,1,2006-05-19,2009-05-24,inactive,web
3453,3003,2,2009-04-13,2009-05-04,inactive,phyzical
3454,5643,17,2022-06-27,----------,active,web
3455,3347,1,2014-09-23,2015-03-05,inactive,web
3456,4836,10,2022-09-13,----------,active,web
3457,4836,13,2022-09-17,----------,active,web
3458,5814,10,2021-05-11,----------,active,web
3459,5814,11,2022-01-16,----------,active,web
3460,5814,5,2011-11-14,2013-03-06,inactive,web
3461,5814,7,2012-03-19,2012-12-12,inactive,web
3462,4212,10,2006-04-27,2008-10-04,inactive,web
3463,4212,13,2006-12-11,2006-12-19,inactive,phyzical
3464,4212,14,2004-05-07,2004-12-03,inactive,web
3465,1256,5,2016-10-13,2017-12-10,inactive,web
3466,1256,1,2013-05-01,2016-01-06,inactive,web
3467,1806,5,2020-09-11,----------,active,phyzical
3468,2866,5,2021-01-15,2021-06-03,inactive,web
3469,2866,6,2021-02-08,2021-03-23,inactive,phyzical
3470,5273,18,2016-02-20,2017-05-15,inactive,web
3471,5273,5,2018-01-18,2019-03-02,inactive,web
3472,5273,6,2019-01-14,2019-02-13,inactive,phyzical
3473,5394,10,2010-01-14,2012-01-26,inactive,web
3474,5394,13,2010-01-31,2012-01-07,inactive,phyzical
3475,3369,10,2021-04-13,----------,active,web
3476,3369,12,2021-12-12,----------,active,web
3477,5107,5,2011-11-22,2013-10-29,inactive,phyzical
3478,5107,6,2012-06-12,2013-04-22,inactive,web
3479,2268,10,2007-01-28,2009-05-22,inactive,web
3480,2268,13,2008-01-23,2008-12-19,inactive,web
3481,2268,19,2006-05-12,2009-09-30,inactive,phyzical
3482,5773,16,2019-07-17,2019-09-27,inactive,web
3483,5773,4,2019-08-01,2019-09-11,inactive,phyzical
3484,5351,10,2022-08-03,----------,active,web
3485,5351,11,2022-08-14,----------,active,web
3486,2201,16,2021-11-29,----------,active,web
3487,2201,10,2019-08-28,2021-05-08,inactive,web
3488,3457,3,2021-06-12,----------,active,web
3489,3457,17,2018-09-25,----------,active,phyzical
3490,3070,5,2020-02-13,2021-04-08,inactive,web
3491,3070,6,2020-04-08,2021-02-25,inactive,phyzical
3492,1284,5,2009-09-02,2011-05-29,inactive,web
3493,1284,6,2010-04-11,2010-04-14,inactive,web
3494,1284,16,2014-07-24,2016-10-08,inactive,phyzical
3495,7881,19,2018-10-22,2018-12-13,inactive,phyzical
3496,7296,17,2021-10-28,----------,active,phyzical
3497,7296,18,2018-10-11,2018-11-01,inactive,web
3498,2305,1,2021-06-24,----------,active,web
3499,1335,17,2022-02-16,2022-02-21,inactive,web
3500,1335,19,2022-03-06,----------,active,web
3501,1335,20,2022-04-20,----------,active,web
3502,8092,8,2015-06-15,2019-04-06,inactive,web
3503,3768,4,2014-09-26,2018-01-26,inactive,phyzical
3504,6463,1,2016-11-27,2019-12-02,inactive,web
3505,6463,2,2016-12-17,2017-01-31,inactive,web
3506,6463,17,2011-10-03,2013-07-02,inactive,web
3507,4926,3,2000-11-17,2001-02-19,inactive,web
3508,4926,5,2015-11-09,2018-03-09,inactive,web
3509,4926,6,2018-01-22,2018-03-07,inactive,web
3510,7691,14,2006-12-16,2008-04-16,inactive,phyzical
3511,4458,18,2019-10-19,2021-05-23,inactive,web
3512,3677,5,2019-01-13,2019-04-25,inactive,web
3513,3558,10,2011-02-15,2014-07-22,inactive,web
3514,3558,11,2013-01-30,2014-04-08,inactive,web
3515,2446,10,2022-12-15,----------,active,web
3516,2446,11,2022-12-28,----------,active,web
3517,2366,19,2022-03-29,----------,active,web
3518,4845,1,2013-06-09,2014-02-09,inactive,web
3519,4845,2,2013-12-08,2013-12-11,inactive,web
3520,4845,10,2015-03-05,2019-06-15,inactive,web
3521,4407,10,2019-04-20,----------,active,web
3522,4407,13,2019-07-25,----------,active,web
3523,5055,10,2008-02-14,2009-05-10,inactive,web
3524,5055,11,2008-12-18,2008-12-22,inactive,phyzical
3525,5055,10,2009-01-25,2013-02-28,inactive,web
3526,3129,1,2017-09-04,2018-12-14,inactive,phyzical
3527,3129,2,2017-12-09,2017-12-09,inactive,phyzical
3528,3129,5,2013-11-26,2014-07-31,inactive,phyzical
3529,3129,7,2014-07-01,2014-07-17,inactive,web
3530,6315,10,2022-03-21,----------,active,web
3531,6315,12,2022-11-24,----------,active,web
3532,6315,14,2022-11-22,----------,active,phyzical
3533,9000,3,2022-07-16,----------,active,web
3534,9000,10,2022-11-08,----------,active,phyzical
3535,9000,13,2022-11-15,----------,active,web
3536,1776,10,2012-01-17,2012-08-19,inactive,web
3537,905,1,2017-07-25,2017-11-03,inactive,phyzical
3538,905,4,1997-03-15,1998-07-09,inactive,web
3539,4127,10,2019-08-11,----------,active,web
3540,5582,3,2019-12-27,2019-12-28,inactive,phyzical
3541,6055,14,2018-05-26,2018-12-27,inactive,web
3542,5646,10,2003-07-22,2005-01-07,inactive,web
3543,5646,12,2005-01-03,2005-01-07,inactive,web
3544,5646,1,2000-07-08,2001-08-25,inactive,phyzical
3545,7061,19,2021-06-28,2022-01-05,inactive,web
3546,7061,10,2020-12-30,----------,active,phyzical
3547,9394,8,2013-02-07,2016-04-05,inactive,web
3548,9394,10,2020-05-31,2021-03-30,inactive,web
3549,9394,12,2021-01-15,2021-02-23,inactive,web
3550,8849,10,2021-02-04,----------,active,web
3551,8849,13,2022-01-31,----------,active,web
3552,6737,14,2006-08-07,2010-10-08,inactive,web
3553,6737,15,2008-01-26,2009-01-12,inactive,phyzical
3554,7144,8,2018-01-11,2021-04-15,inactive,phyzical
3555,5949,9,2017-01-07,2019-08-14,inactive,phyzical
3556,5949,10,2020-01-09,2021-09-24,inactive,web
3557,5949,13,2021-07-28,2021-08-11,inactive,phyzical
3558,1530,5,2022-05-28,----------,active,web
3559,1530,7,2022-05-29,----------,active,phyzical
3560,1530,18,2022-06-09,----------,active,phyzical
3561,6419,18,2022-10-10,----------,active,web
3562,3648,10,2019-04-11,----------,active,web
3563,3648,11,2022-04-02,----------,active,web
3564,3648,10,2012-06-26,2014-12-26,inactive,phyzical
3565,3648,11,2014-12-16,2014-12-25,inactive,web
3566,4525,8,2014-08-13,2015-04-23,inactive,phyzical
3567,4525,17,2012-10-09,2014-01-05,inactive,web
3568,9857,8,2009-11-01,2009-11-01,inactive,web
3569,6383,9,2021-07-16,----------,active,web
3570,6383,3,2022-01-13,----------,active,web
3571,6465,10,2021-08-18,----------,active,web
3572,6465,11,2022-06-27,----------,active,phyzical
3573,92,16,2020-11-08,2021-11-21,inactive,web
3574,92,14,2021-03-16,2021-07-18,inactive,phyzical
3575,7958,5,2018-11-15,2019-10-08,inactive,web
3576,7958,6,2018-11-29,2018-12-15,inactive,phyzical
3577,7958,19,2008-06-27,2011-10-02,inactive,web
3578,7958,20,2011-01-07,2011-03-06,inactive,web
3579,7940,5,2018-09-02,2018-12-17,inactive,phyzical
3580,7940,7,2018-11-15,2018-11-29,inactive,web
3581,5936,10,2018-12-22,2021-08-09,inactive,web
3582,5936,12,2018-12-23,2020-12-21,inactive,web
3583,9563,19,2013-01-26,2014-04-09,inactive,phyzical
3584,9563,20,2013-12-15,2013-12-25,inactive,web
3585,8844,18,2022-11-18,----------,active,web
3586,1325,5,2022-03-25,----------,active,phyzical
3587,1325,1,2022-03-04,----------,active,phyzical
3588,104,8,2016-01-15,2016-07-20,inactive,web
3589,104,14,2012-12-25,2014-11-16,inactive,web
3590,7824,16,2010-11-09,2010-12-24,inactive,phyzical
3591,6610,16,2018-01-05,2018-02-14,inactive,phyzical
3592,576,17,2001-07-20,2003-05-27,inactive,web
3593,3986,19,2022-08-26,----------,active,phyzical
3594,3986,20,2022-08-31,----------,active,web
3595,3986,1,2021-09-09,----------,active,web
3596,3986,2,2021-12-24,----------,active,web
3597,2825,1,2015-09-05,2015-09-28,inactive,web
3598,2825,2,2015-09-10,2015-09-15,inactive,phyzical
3599,6621,8,2015-03-01,2016-09-29,inactive,web
3600,6621,19,2012-09-19,2014-10-16,inactive,web
3601,9537,10,2010-04-22,2013-10-12,inactive,phyzical
3602,9537,12,2011-10-18,2012-05-03,inactive,web
3603,9537,14,2021-09-15,----------,active,phyzical
3604,8648,5,2017-10-23,2020-11-24,inactive,web
3605,8648,6,2017-12-23,2019-01-28,inactive,web
3606,8648,19,2014-01-22,2016-03-24,inactive,web
3607,8648,20,2015-03-30,2016-02-22,inactive,web
3608,7003,16,2022-10-11,----------,active,web
3609,7003,5,2016-05-08,2019-09-06,inactive,web
3610,2995,1,2022-03-14,----------,active,web
3611,8700,1,2006-07-16,2008-11-02,inactive,web
3612,8700,2,2006-09-26,2007-06-27,inactive,web
3613,1242,10,2020-04-09,----------,active,web
3614,1242,12,2021-01-13,2021-08-16,inactive,phyzical
3615,8516,16,2021-07-11,----------,active,web
3616,902,4,2018-12-25,2020-07-19,inactive,web
3617,1952,10,2020-03-08,2020-06-28,inactive,web
3618,1952,11,2020-04-09,2020-05-25,inactive,web
3619,1952,9,2020-12-08,----------,active,phyzical
3620,136,14,2021-11-09,----------,active,web
3621,5242,10,2021-08-23,----------,active,web
3622,7885,14,2019-07-28,2021-06-01,inactive,web
3623,7885,15,2020-03-05,2020-11-13,inactive,web
3624,8570,10,2021-05-14,----------,active,web
3625,8570,12,2022-04-16,----------,active,web
3626,3355,19,2007-01-22,2007-09-03,inactive,web
3627,3355,3,2006-08-23,2008-07-30,inactive,phyzical
3628,4282,10,2022-02-02,----------,active,web
3629,4282,12,2022-03-01,----------,active,web
3630,5057,19,1997-01-28,1997-09-17,inactive,web
3631,5057,17,1996-06-04,1997-04-26,inactive,web
3632,6724,4,2012-11-23,2014-04-25,inactive,web
3633,6724,9,2006-06-08,2008-06-13,inactive,web
3634,7525,8,2013-07-25,2017-01-14,inactive,web
3635,7525,5,2017-08-31,2017-12-23,inactive,web
3636,6741,14,2016-04-24,2018-02-12,inactive,web
3637,6741,15,2016-05-18,2018-01-18,inactive,web
3638,6667,5,2018-08-11,----------,active,phyzical
3639,6667,7,2021-06-02,2022-02-23,inactive,web
3640,9506,16,2022-08-15,----------,active,phyzical
3641,2045,1,2022-08-25,----------,active,web
3642,2045,18,2021-03-07,----------,active,web
3643,1133,14,2017-05-13,2018-10-26,inactive,web
3644,1133,15,2018-10-24,2018-10-26,inactive,phyzical
3645,9,10,2008-04-21,2010-11-10,inactive,web
3646,9,12,2009-04-16,2009-06-01,inactive,phyzical
3647,9273,10,2012-09-29,2014-05-16,inactive,web
3648,9273,11,2014-01-23,2014-04-17,inactive,web
3649,9273,10,2015-01-31,2019-07-03,inactive,web
3650,9273,11,2017-03-21,2017-04-06,inactive,web
3651,1447,19,2021-09-28,----------,active,web
3652,430,19,2015-12-14,2016-08-22,inactive,web
3653,9077,1,2019-03-04,2020-03-02,inactive,phyzical
3654,9077,5,2022-10-13,----------,active,web
3655,7366,5,2015-05-01,2015-07-22,inactive,web
3656,7366,7,2015-06-04,2015-07-16,inactive,phyzical
3657,1760,5,2008-07-31,2009-12-14,inactive,phyzical
3658,1760,7,2008-11-28,2008-12-09,inactive,web
3659,8680,1,2022-07-03,----------,active,web
3660,8680,10,2022-03-08,----------,active,web
3661,1098,8,2008-05-16,2008-07-23,inactive,web
3662,9965,16,2011-12-14,2011-12-29,inactive,phyzical
3663,9965,9,2020-08-27,----------,active,web
3664,4059,19,2019-12-12,2021-04-27,inactive,web
3665,4059,10,2015-07-08,2019-11-06,inactive,phyzical
3666,4059,12,2017-09-22,2017-09-29,inactive,web
3667,244,1,2002-11-12,2005-09-04,inactive,web
3668,244,1,2005-12-04,2008-08-11,inactive,web
3669,6404,14,2022-10-22,----------,active,web
3670,4248,9,2020-09-20,----------,active,web
3671,6496,4,2018-09-06,2020-11-16,inactive,phyzical
3672,2546,14,2015-12-27,2016-04-11,inactive,phyzical
3673,2610,1,2008-02-03,2012-09-10,inactive,phyzical
3674,2610,2,2012-01-22,2012-06-10,inactive,web
3675,2610,5,2007-11-10,2009-08-30,inactive,web
3676,2610,6,2009-02-06,2009-03-07,inactive,phyzical
3677,6663,10,2020-10-28,----------,active,web
3678,6663,13,2020-11-01,2021-11-26,inactive,phyzical
3679,7619,14,2022-11-10,----------,active,web
3680,7619,5,2022-11-28,----------,active,phyzical
3681,2364,17,2019-07-25,----------,active,web
3682,2364,10,2016-04-30,2016-04-30,inactive,web
3683,7570,10,2015-02-19,2016-05-07,inactive,web
3684,6683,5,2004-11-25,2007-11-30,inactive,web
3685,6683,7,2006-03-09,2006-03-16,inactive,web
3686,6683,8,2022-02-24,----------,active,web
3687,1149,1,2022-01-15,----------,active,web
3688,1149,5,2022-09-16,----------,active,phyzical
3689,1149,7,2022-10-18,----------,active,web
3690,5021,1,2015-10-20,2015-11-15,inactive,web
3691,5021,14,2015-04-14,2016-05-14,inactive,web
3692,5021,15,2016-01-11,2016-03-27,inactive,web
3693,5880,9,2020-12-11,2020-12-27,inactive,web
3694,5880,9,2022-01-10,----------,active,web
3695,8332,10,2009-02-18,2011-03-26,inactive,web
3696,8332,12,2010-03-11,2011-01-04,inactive,phyzical
3697,8332,14,2006-07-31,2006-10-16,inactive,web
